v1,v2,,,,
spam,"[Web발신]ifg@(광고) [LG U+] *원 키즈폰 여름방학특집 상품권 *+*만원 특집!ifg@ifg@안녕하세요, 고객님.ifg@안심 위치 추적부터 유해 앱 차단, 방수/방진 기능까지 갖춘 U+키즈폰을 ifg@체감가 *원에 만나보세요!ifg@ifg@▶ 여름방학 상품권 *+* 혜택! ifg@*) 배달의 민족 *만원 상품권 ifg@*) 신세계 상품권 *만원 (리뷰 작성 시) ifg@*) 신세계 상품권 *만원 추가 제공 (방송 중 실시간 전화 상담 후 개통 시)ifg@ifg@최대 *만원 상품권 혜택과 *만원 상당 라이언 액세서리 패키지도 추가로 받아가세요! ifg@ifg@▶ 라이브 방송 보러 가기ifg@☞ https://sflex.us/NNFg*oN?fc=mmsifg@※ 방송 시간: ****년 *월 **일 (토) 오전 **시 부터 단 한 시간!ifg@※ 방송 중 실시간 개통 시 신세계 *만원 추가 증정! (*+*, 총 *만원!)ifg@ifg@▶ *분 요약 보고 바로 상담하기ifg@☞ https://sflex.us/NaF**Nt?fc=shortsifg@※ 배민 *만원+신세계*만원 증정! (총 *만원!)ifg@ifg@▶ U+키즈폰 쏟아지는 혜택 정리ifg@① 개통 후 배달의 민족 *만원 상품권 받기 (*/** 수 까지 개통 시 전원) ifg@② 개통 후 리뷰 남기고 신세계 *만원 상품권 받기ifg@③ 방송 중 실시간 전화 상담 후 개통하고 신세계 *만원 상품권 더 받기ifg@④ *만원 상당 라이언 액세서리 패키지 받기ifg@⑤ 유플러스닷컴 사은품 *종 중 *개 선택해 받기ifg@⑥ 매월 *천원 상당 쇼핑 쿠폰팩 *종 중 *개 선택해 받기ifg@⑦ 채팅 참여하고 추첨으로 스타벅스 커피 쿠폰 받기(출연자 지목)ifg@⑧ 오후 *시까지 개통하고 당일 퀵배송 받기 (일부 지역은 불가)ifg@ifg@▶ 꼭 확인하세요.ifg@· 배달의 민족 상품권은 */**(토)~**(화) 까지 상담하고 */**(수)까지 개통해야 */**(월)에 개통하신 번호로 받으실 수 있어요.ifg@· 신세계 상품권과 스타벅스 쿠폰은 */*일(토) 까지 리뷰를 작성해야 */*일(금)에 모바일 쿠폰으로 받으실 수 있어요.ifg@· 구매 후기는 유플러스닷컴 홈페이지 접속 후 로그인 → 마이페이지 → 활동관리 → 구매후기 → 작성가능한 상품 리뷰쓰기에서 작성하실 수 있어요.ifg@· *원은 키즈**요금제 **개월 약정 공시지원금 ***,***원과 신세계 상품권을 적용했을 때 실구매가예요.ifg@· 재고 상황에 따라 조기 소진될 수 있어요.ifg@▶ 유플러스닷컴 휴대폰 관련 문의ifg@· ****-****(유료)ifg@ifg@▶[만족도 조사]ifg@https://dcrm.uplus.co.kr/sv.do?dHubId=**l**q**S**W**r**o**&typeKd=mmsifg@ifg@▶광고 문자를 더 이상 받고 싶지 않으시면,ifg@-고객센터(무료): ***-***-****ifg@-앱(무료): https://cv.uplus.kr/***.html",,,,
spam,"[Web발신]ifg@(광고) *월의 시작은 LG화장품 전품목 할인! ifg@(~*월 *일 월요일.유료회원 추가 **%할인)ifg@ifg@▣ *.  (토일 한정 행사) *월*일~*일 이틀간 **만원 이상 구매 시 *만원 상품권 증정!ifg@▣ *.  *만원 이상 구매 시 매쉬파우치 증정(한정수량 */*까지)ifg@▣ *.  **만원 이상 구매 시 여행용캐리어 **인치 증정(한정수량 조기 소진 가능 */*까지)ifg@ifg@▣ *월*일~*일 LG화장품 전품목 할인 (향수 **%할인)ifg@① 전품목 **%할인 (수려한 **%할인)ifg@수려한 천삼 선유*종, 설윤에센스, 선유아이크림 **%할인ifg@ifg@② 남성용 **%(수려한 남성용 **%)ifg@ifg@③ 선,색조,클렌징 **% 할인ifg@ifg@④ 건강기능식품 *개 구매 시 **% 할인(*개 구매 시 **%)ifg@ifg@(~*월 *일 월요일까지. 유료회원 추가 **%)ifg@ifg@라끄베르 일부 품목 **% 할인 행사!ifg@옴므올인원 /체리블라썸 바디워시 / 핸드크림*종/ 민트 톤업 선 / 데일리 선 / 클렌징 티슈 **% 할인ifg@ifg@▣ 이자녹스과 수려한의 누적구매 행사를 현장에서 확인하세요~ifg@(이자녹스 *월~*월,  수려한 *월~*월)ifg@ifg@☞ 매장별 한정 수량으로 조기 품절 가능ifg@☞ 이마트 해운대점 내 이자녹스/수려한ifg@☞ ☎무료수신거부**********",,,,
spam,"(광고)[LGU+]ifg@이옥자고객님 안녕하세요.ifg@ifg@LG유플러스 월드타운점입니다.ifg@ifg@****년 *월 **일(금)에 Z 플립* & 폴드*가 출시돼요.ifg@지금 Z 플립* & 폴드* 사전예약하고, 가장 빨리 만나보세요.ifg@지금 예약하시면 다양한 프로모션 선물도 받을 수 있습니다.ifg@※ 반드시 사전예약 개통되어야 사전예약 프로모션 혜택을 받을 수 있어요.ifg@ifg@▶ 사전 예약 기간ifg@· ****년 *월 *일(화)~*일(월)ifg@ifg@▶ 사전 개통 기간ifg@· ****년 *월 *일(화)~**일(금)ifg@※ 개통일은 사전예약 후 개별로 안내드릴 예정이에요.ifg@ifg@▶ 매장 위치ifg@. 안산시 단원구 광덕대로*** 월드타운 C동 *층 LGU+ifg@ifg@▶ 매장 문의ifg@· ***-****-****ifg@ifg@※ 매장을 방문하기 어려운 고객님을 위해 전화와 온라인 상담도 진행하고 있어요.ifg@ifg@LG유플러스와 함께해 주셔서 고맙습니다.ifg@ifg@▶LG유플러스 디지털카달로그ifg@유플러스 매장에서 발송하는 안심 문자입니다.ifg@아래 URL에서 상세 정보를 확인해보세요.ifg@ifg@https://dcatalog.uplus.co.kr/cs/ss.html?i=**************&z=tP*I*wxQnHoAU*op*yBUNw%*D%*D&k=************ifg@※ LG유플러스에서 제공하는 인터넷 주소를 눌러도 데이터 요금이 발생하지 않습니다.ifg@ifg@수신거부 **********(무료)",,,,
spam,"[Web발신]ifg@(광고)◆ ****년 갤러리아타임월드 JADE+(PLUS) 등급 업그레이드 ◆ifg@ifg@오수연고객님, ****년 상반기(*월~*월) 갤러리아타임월드를 이용해주신 고객님께 우수고객 선정금액을 조기 달성하시어 **년 *월 **일부터 갤러리아타임월드 하반기 JADE+(PLUS) 등급 혜택을 드립니다.ifg@ifg@[등급 혜택 기간] ****. *. **(금) ~ ****. *. **(수)ifg@ifg@[제공 혜택]ifg@(*) **F 갤러리아라운지 무료 음료 혜택(*일 *회, 본인 포함 *인 제공)ifg@(*) 정상 상품 상시 *% 할인(식품 및 명품, 가전 등 일부 브랜드 제외)ifg@(*) *시간 무료 주차권 월 **매 제공(갤러리아 APP > 주차권)ifg@(*) 문화센터 **% 할인 *회, 상시 **% 할인ifg@(*) 갤러리아카드로 정상 상품 구매 시 연간 ***만원(할인 전 총 구매금액) 한도 내 **% 할인 혜택ifg@☞ **% 할인 혜택 안내사항 자세히 보기 : https://url.kr/ezf*acifg@ifg@[유의 사항]ifg@※ **% 할인 혜택은 갤러리아카드를 발급 받으신 고객님께 헤택이 부여되며, 연체/신용도 등으로 신용카드 발급 조건에 부합되지 않는 경우 갤러리아카드 발급이  제한될 수 있습니다. (카드 타인 대리 수령 불가 / 방문 시 본인 신분증 지참 필수 / 갤러리아카드 미 보유 시 발급 기준 서류 필요)ifg@※ 갤러리아라운지는 취학아동부터 입장이 가능하며, 반려동물의 출입은 불가합니다.ifg@ifg@※ 웰컴 G캐시 증정 혜택은 제공되지 않습니다.ifg@※ 제공 혜택은 갤러리아타임월드점에서만 이용 가능합니다.ifg@※ ****년 VIP 선정 여부는 '**년 기준에 의하여 선정 심사 후 별도 안내 될 예정입니다.ifg@ifg@◆ ****년 갤러리아타임월드 JADE+(PLUS) 등급 업그레이드 안내 ◆ifg@문의 : ***-***-****ifg@수신거부(무료): ***-***-****",,,,
spam,"[Web발신]ifg@(광고)[SKT] 배민* 최대 *만 원 랜덤 할인 쿠폰 안내 ifg@ifg@권영순 고객님, 안녕하세요. ifg@배달의민족에서 SK텔레콤 고객님께만 몰래 드리는 비밀 쿠폰을 뽑아 보세요. 아래 버튼을 누르면 최대 *만 원 쿠폰을 받으실 수 있습니다. ifg@이번 주말에만 쓸 수 있으니 바로 뽑아 볼까요? ifg@ifg@▶ 랜덤 쿠폰 뽑기: https://baeminkr.onelink.me/XgL*/bzj**pnd ifg@ifg@■ 이벤트 안내  ifg@- 쿠폰 사용 기간: ****년 *월 **일(금)~*월 **일(일) ifg@- 혜택: 배민* 최대 *만 원 할인 쿠폰 증정 ifg@* 기간 안에 *회만 참여하실 수 있습니다. 이벤트 페이지 아래쪽 유의 사항을 확인해 주시기 바랍니다. ifg@ifg@■ 문의: 배달의민족 고객센터(****-****) ifg@ifg@※ 이 메시지는 SK텔레콤에서 혜택/광고 수신에 동의하신 고객님께 보내 드렸습니다.  ifg@ifg@감사합니다. ifg@ifg@무료 수신거부 ****",,,,
spam,"[Web발신]ifg@(광고)뉴트리원ifg@김지은님을 위한 멤버스위크, 딱 **일만! 혜택 '더' 받으세요!ifg@▼이달의 혜택 모두받기ifg@https://vo.la/*EPrUifg@ ifg@[혜택①] FAMILY 전용 쿠폰ifg@- 전상품 ★추가 *% 할인★ifg@- **%+**% 장바구니 쿠폰ifg@ifg@[혜택②]앱 스토어 리뷰쓰고 적립금 '더' 받자!ifg@- 적립금 *,OOO원 전원 지급ifg@- *명 추첨 비비랩 선물세트 증정! ifg@https://vo.la/*EPrUifg@ifg@[혜택③]멤버스위크 HOT DEALifg@~NEW~비비랩 인텐시브 콜라겐ifg@[**%] *종 **,***원+*%쿠폰ifg@ifg@~NEW~올인원 종합비타민 이뮨샷ifg@[*%] *박스 **,***원+*%쿠폰ifg@ifg@식물성 알티지 오메가*(유통기한 임박)ifg@[**%] *,***원+*%쿠폰ifg@ifg@침향환 골드(유통기한 임박)ifg@[**%] **,***원+*%쿠폰ifg@ifg@※~*/** 자정 종료, 고민은 배송만 늦출 뿐! 최대 혜택으로 만나보세요.ifg@무료거부 **********",,,,
spam,"[Web발신]ifg@(광고) [나이키] 나이키 유나이트 교하 오픈 기념 멤버 한정 초대장ifg@ifg@커뮤니티를 위한 홈그라운드로 거듭난 나이키 유나이트 교하가 *월 **일(목) 새롭게 오픈 합니다.ifg@ifg@오직 나이키 멤버만을 가장 먼저 초대하는 이벤트에 참여하시고, 멤버만을 위한 혜택을 누려보세요.ifg@ifg@▶ 나이키 유나이트 교하 오픈 기념 멤버 한정 프로모션 안내ifg@ifg@일시: ****년 *월 *일(수) **:** ~ **:**ifg@ifg@장소: 파주 롯데 프리미엄 아울렛 A-* 블럭*층 나이키ifg@ifg@혜택 *: 전 제품 **% 추가 할인 (아울렛 판매 가격 기준, 일부 품목제외)ifg@ifg@혜택 *: 어린이 동반 가족들을 위한 포토 부스 운영ifg@ifg@혜택 *: **만원 이상 구매한 나이키 멤버에게 소정의 기념품 증정(*인 *개, 수량 소진 시 조기 종료)ifg@ifg@※ 본 초대장과 함께 나이키 앱 다운로드 확인 후 입장이 가능 합니다.(동반 *인 입장 가능)ifg@ifg@▶ 효진님만을 위한 혜택 확인하기 https://nike.sng.link/Astn*/iz**/xrotifg@ifg@▶ 앱 다운로드 링크 https://go.nike.com/LjG*dgrfjJXifg@ 무료수신거부 ***-***-****",,,,
spam,"[Web발신]ifg@(광고)[SK브로드밴드] B tv pop 이벤트! 스타벅스 기프티콘을 ***% 드려요!ifg@ifg@UHD 화질에 다양한 콘텐츠까지! 요금은 월 *,***원 더 저렴하게!ifg@더 빠르고 더 안정적인 기가인터넷과 B tv pop 모든 채널을 할인된 금액으로 누리세요!ifg@지금 바로 인터넷과 B tv pop 상담을 받고 가입하시면 스타벅스 기프티콘과 사은품, 요금할인까지 역대급 혜택을 모두 받을 수 있어요!ifg@ifg@■ 문자 수신 고객에게만 드리는 특별 혜택ifg@- 혜택*. 상담 완료 시 스타벅스 아메리카노 기프티콘 ***% 증정!ifg@- 혜택*. 가입 시 사은품과 요금 할인, 콘텐츠 무료 체험까지!ifg@① 기가인터넷+B tv pop 가입 시 상품권 **만원 권 증정ifg@② SK텔레콤 휴대폰과 결합 할인 및 추가 할인 혜택ifg@③ 인기 월정액 **종 *개월 무료! + VOD캐시 **,***P 추가ifg@ifg@■ 이벤트 참여하기ifg@- 상담 신청 ▷ https://m.ict-biz.kr/ps/tgxZsVWKqtifg@ifg@[문의] SK브로드밴드 가입 고객센터 ****-****ifg@ * 상담가능시간: 월~금요일 **:**~**:**ifg@ifg@위 혜택 알림은 ****년 **월 **일 기준으로 SK ICT Family 혜택제공을 위한 광고수신에 동의하신 분들께 발송되었습니다.ifg@ifg@동의 이력 조회 : https://privacy.sk.com (동의정보지킴이)ifg@무료동의철회ARS: ***-***-****",,,,
ham,안녕하세요. 저는 30대 여자이고 지구환경과학과를 전공했습니다.,,,,
ham,안녕하세요. 저는 30대 남자이고 선박 정비원입니다.,,,,
ham,제가 전공과는 다르게 역사랑 문화 여행을 좋아해서 가끔 가요!,,,,
ham,그렇군요. 저는 직업과 다르게 사회교육과를 전공했어요.,,,,
ham,"오~ 사회면 저와 잘 통화시겠어요! 저 역사, 문화여행을 가면... 가끔 슬프더라구요.",,,,
ham,그러세요? 왜 가끔 슬프신 거죠?,,,,
ham,그 여행지의 역사를 알면 그렇게 마음이 저리더라구요... 님은 취미가 뭐예요?,,,,
ham,그렇구나.. 저는 걷기를 가끔 해요. ㅋㅋ 님은요.,,,,
ham,저도 산책을 좋아해요.. 그래서 여행 갈 때 항상 걸어다녀요!,,,,
ham,그렇구나~ ㅋㅋ 좋아하는 음식은 있으세요?,,,,
ham,저는 치킨이요! 님도 좋아하시죠? 치킨?,,,,
ham,네. 치킨 사면 아들과 딸이랑 같이 먹어요.,,,,
ham,ㅋㅋㅋㅋㅋ오 자녀들이 있으시구나! 일찍 결혼하셨나보네요!,,,,
ham,네. 좀 일찍하긴 했죠. 님은 미혼이세요?,,,,
ham,저는 미혼입니다! 아직 MISS죠!,,,,
ham,그렇군요. 언젠가 하시길 바랍니다...,,,,
ham,ㅋㅋㅋㅋ네 감사해요! 저 화장을 좀 하고 올게요!,,,,
ham,네. 그럼 다음 번에 또 이야기해요~,,,,
ham,화장하는데 1 시간 걸렸네요! 아직 약속 시간이 남았어요.,,,,
ham,완전 오래걸리시네요. ㅋㅋ 무슨 약속요?,,,,
ham,님은 그럼 아내 분을 군대 가기 전에 만나신건가요?,,,,
ham,네. 군대 가기 전에 만났어요. 오래 만났죠. ㅋㅋ.,,,,
ham,와... 그럼 전역하고 결혼하신거구요?,,,,
ham,네. 맞아요. 전역하고 결혼한 거 맞습니다.,,,,
ham,그럼 아내 분이 군대 갔을 때 편지도 써주셨겠어요!,,,,
ham,네. 아내가 일주일에 한 번씩 써줬어요.,,,,
ham,와… 뭐라고 써주시던가요? 두근두근!,,,,
ham,"사랑한다고, 나밖에 없다고 이런 말들?",,,,
ham,와…. 그런 말을 들으면 되게 안정이 많이 되었겠어요!,,,,
ham,ㅋㅋㅋㅋ 완전 안정되고 마음이 편했죠.,,,,
ham,ㅋㅋㅋㅋㅋㅋ그랬겠다… 탈영의 위험은 없었겠어요.,,,,
ham,네. ㅋㅋ 군대가 재밌었던 편이었죠.,,,,
ham,아내에게 군대에서 축구한 이야기 하시나요?,,,,
ham,ㅋㅋㅋㅋ 군대에서 축구한 이야기 당연히 했죠.,,,,
ham,아내분이 싫어하시는 거 아니에요? 저는 이제 약속 나가볼게요!,,,,
ham,네. 그럼 다음 번에 다시 이야기해요~,,,,
ham,안녕하세요 저는 20대 여성입니다.,,,,
ham,안녕하세요 저는 30대 남성입니다.,,,,
ham,요즘 날씨가 쌀쌀해서 자주 외로워요..,,,,
ham,가을이 오긴 왔나보네요ㅎㅎ 아마 좋은 인연 찾을 수 있으실 꺼예요!,,,,
ham,네 저번주까지 시험공부를 하느라 못 놀았는데 이제 실컷 놀아야죠,,,,
ham,네네 이제 곧 연말인데 따로 계획이 있으신가요..?,,,,
ham,아직 계획을 못세웠어요 계획있으신가요?,,,,
ham,저는 축구를 좋아해서 주말마다 축구동호회를 참석하는데 이제 연말이라 동호회 회원분들과 회식을 갖지 않을까 싶네요.,,,,
ham,저도 저번주에 정보처리기사 자격증을 취득해서 이제 스터디친구들하고 맛있는거 먹으러 갈 것 같아요,,,,
ham,아하 그렇군요 친구들이랑 좋은추억 만드셨으면 좋겠습니다. 저는 지금 중학교영어교사로 학생들을 가르치고 있는데 곧 기말고사 기간이라 시험문제를 만들어야합니다.,,,,
ham,시험문제는 데스크탑으로 만드시나요? 저는 노트북 활용을 잘해요!,,,,
ham,아하 그렇군요 확실히 노트북 활용을 잘 하시면 실무에서도 도움이 많이 되는거 같더라고요 님은 싫어하시는 계절이 있으신가요?,,,,
ham,저는 더운 여름이 너무 싫습니다. 더워서 짜증이 쉽게 나거든요,,,,
ham,그러시군요 확실히 여름엔 날이 많이 습해서 불쾌지수가 많이 높죠 저는 봄을 싫어합니다 제가 비염이 있어서 봄만 되면 비염이 심해지거든요.,,,,
ham,네네 제가 이제 수업을 가봐야해서요 다음에 또 기회가되면 연락했으면 좋겠네요 안녕히계세요~,,,,
ham,안녕하세요 3주만이네요 잘 지내셨나요?,,,,
ham,네네 거의 한달만에 연락드리네요 저는 학생들이랑 수업하고 요즘 수행평가기간이라 애들 수행평가좀 지도해주면서 시간을 보냈습니다.,,,,
ham,아 그러시군요 저도 회사 집 반복하면서 지냈습니다,,,,
ham,아하 그렇군요 요즘 삶은 어떠신가요? 지금 만나는 연인이 있으세요?,,,,
ham,네 1년 정도 만난 남자친구가 있어요 슬슬 결혼얘기가 나오네요,,,,
ham,아하 그러시군요 결혼은 빨리 하는게 좋다고 생각하시나요?,,,,
ham,더 어릴땐 결혼이 빨리하고 싶다 생각했는데 지금은 꼭 그렇지만도 않네요,,,,
ham,네네 저도 그렇게 생각을 하는데 저는 주거안정이 조금 되야 결혼을 할 꺼 같습니다 요즘 집값이 말이 아니잖아요 떨어지고 있긴하지만요,,,,
ham,맞아요 요즘 제 주변만 봐도 주거안정 및 경제적으로 준비가 안되어서 결혼을 미루는 사람들이 많아요,,,,
ham,네네 국가에서 지원해주는 프로그램도 많긴 하지만 지원하기 너무 까다롭고 또 그렇게 좋은환경도 아닌거 같더라고요,,,,
ham,맞아요 조건이 까다롭고 소득기준이라던가 이런게 터무니없어서 대다수의 사람들이 혜택을 못 받더라구요,,,,
ham,네네 참 아이러니한 상황인것 같습니다 평생일을 해도 집을 한채 못사다니 참 슬프네요,,,,
ham,맞아요 이제 근로소득만으로는 집을 살 수 없는 시대가 되어버렸으니..,,,,
ham,네네 그래서 나중엔 자기 일의 경력을 쌓으면 그거에 관련된 자기 일을 직접 해야 한다고 생각을 합니다 그렇게 되면 일 한 만큼 돈을 벌 수 있으니깐요,,,,
ham,안녕하세요? 저는 20대 남자에요 ,,,,
ham,안녕하세요? 저는 20대 남자에요.,,,,
ham,그렇군요. 지금 뭐하고 계세요? 저는 종교가 원불교라 절에 가보려고요.,,,,
ham,저는 종교 여행을 자주 가는데 저랑 비슷하시네요.,,,,
ham,그런가요? 오늘 오후에는 뭐 하실 거에요? 저는 줄넘기를 하려고요. 평소에 자주 하거든요.,,,,
ham,저는 일렉기타를 연주하려고요. 평소에도 자주 해요.,,,,
ham,"근데 말씀하시는 거 보니까 공부를 잘하셨을 것 같은데 어디 대학 나오셨어요? 저는 서운대 나왔어요. 전공은 영어영문이고, 부전공은 국사학이에요.",,,,
ham,저도 서운대에요. 저는 원자핵공학과 전공이에요.,,,,
ham,동문이셨군요. 서로 같이 아는 지인도 있을 수 있겠네요.,,,,
ham,그러게요. 제 대학 동기들한테 그쪽 아는 지 물어볼게요.,,,,
ham,저는 이제 절에 가봐야겠네요.,,,,
ham,그렇군요. 그럼 저도 이제 오늘 할 일을 하러 가봐야겠네요.,,,,
ham,나중에 또 연락하기로 해요.,,,,
ham,네. 그렇게 하기로 해요. 좋은 하루 되세요.,,,,
ham,안녕하세요? 잠깐 쉬다가 그쪽 생각이 나서 연락했어요. 하루 만이네요.,,,,
ham,쉬는 시간이군요. 하하. 제가 보고 싶으셨나봐요. 어제 절은 잘 다녀오셨어요?,,,,
